"HolderAddress","Balance","PendingBalanceUpdate"
"0x2303bce08bb2130c0277e5303c85c51c328d849e","4.096E-15","No"
"0x2308b3c13a52bf631e2c42320ca11d0961658306","35.13359032","No"
"0x230e034c32ec1886b2bffb4f04ba56806d228d04","2.7E-05","No"
"0x230f3241f3075e759094403bdc3b5e54a6375f1d","0.01944715","No"
"0x231353316f9744a899f88081e680a88af5ed05ea","1952.7","No"
"0x23139d53558866289cfb6f7a1644844c54071244","41.69378537","No"
"0x231526f8d251f610f7f74e5f6f80f0ca891933e8","0.004","No"
"0x2316a9ba091517f1ad99f8d5a215b1986770153f","106.542298690001","No"
"0x231b77cdaeab83ffb43230c7bcbf467b08e22365","5.99138589","No"
"0x231d52592b2498ea30df088b79fce9c5b12069d0","1630.0816253465","No"
"0x231d6603153128ef385da072adcf09127fc606ff","3.076862031E-09","No"
"0x231eb08c9984095721893d9230fbcd6e859580f5","28.30886326","No"
"0x231edff0ad48baaeb598595743eb02b33c48fbf1","4","No"
"0x2327c275f399ba2347b4a35a0be9db72c545d235","464.65","No"
"0x2327e666f18c27e043b222a3c3304afe8243860c","19.07111729","No"
"0x232a2aeab6ad813f18b2cf8df46ce9f547803a88","218.531","No"
"0x232b458aadaaa4a91d36da0c1268b86246927605","1.9","No"
"0x232d1cbffe477f2037004dfd090ad2c5ac526c0f","78.7","No"
"0x232d71ece110cf46f111311b41b2546e9a05c917","27.00918581","No"
"0x232def96b37c0da971ab29a532ed4be16dca3c4c","7.92495555","No"
"0x232e25715d118f16fa5abd38dc2190a301971225","5.68772536","No"
"0x232ef923f1be1151a8b8e3be0d69fcde1c3bdded","13.78327121","No"
"0x233373130f7d859c1d743d01b7dfa09b9667a69a","2","No"
"0x233c3cba857c879795d5fce9f9dbd3dec0791131","2.00483565","No"
"0x2343877407a9bf7f9fb40931affac8064cb5ad8f","16.8322","No"
"0x2343fc8d54828e37f3b38723a07346d6abf90902","333.86842104","No"
"0x2346896652840028a3fd74efd59105b1dd56fce3","2.857E-05","No"
"0x2348344eb139ea40db0556f465dd7d26b602fe8f","53.811875","No"
"0x234b5dfcdc4aa79121cc5b7644f04b29e93cb809","14.44086941","No"
"0x234ce79bf8f34b41df908cbb09a9ce7787430640","3.50515546","No"
"0x234dd5c71ca575672ad6252f4698cd2a4323ab0d","364.27674","No"
"0x234eab68389f0b93a67d1b8e034dd29663de1220","411.34969798","No"
"0x2353d5a768f698ca3dbf0224d9aa95b8f09a0105","447.72044851","No"
"0x2356dcfc26a6c463c33a2178e4b3bf2939e436cf","0.57471264","No"
"0x23572d1e59125a1bed3f8b1c9b811c7aeb214f5d","96.58928859","No"
"0x235b83d6bd6a4f25019f04f4dca1b29fb7eba9f5","30","No"
"0x235c9cb3f020ad59b463c40793d558829815fb2e","101.45389497","No"
"0x235df889ed6fbbf1f3e4a9c03169c5f4dab395c6","119.03473134","No"
"0x2360dabaf87d86b6b59579abda1d6fdbf37a5ec5","58.90954424","No"
"0x236997fb0b11a0398cc9565301be7dfe138fdde2","509.98","No"
"0x2370e3593a1107f3a02960a2d2950a0ce1757dad","141.624733955816","No"
"0x2377f5306455039cfb7de5d23b78c6ed5c2de9d9","597.1377788","No"
"0x23785f9002e7d43da1f617e212b2518026315943","11","No"
"0x2379b2b773dd45f903dd3b42b567dd63954c029c","45.27485667","No"
"0x237a3c44b85b151aac248fe932988fa60df7936a","0.614747813908036","No"
"0x237a65b42a74e30c24e54b388f75460885dec245","22.47","No"
"0x2380a0928be4273d039f43568b1f78b3f0022536","20","No"
"0x2382107ff2ae93b321de2ad726db230dec8a6014","22.392373623783","No"
"0x238ba493ef3725cdf9f9ddc49d8c89468a045500","0.14711166","No"
"0x238d9d8b850c9420dab06a961d5d5e544d8ed57e","0.117686014533677","No"
"0x2390b73cc4e52e6eb91a78ea969700997978a006","140.030377070873","No"
"0x2390f53a4590c2fa1987db4dd50581f3222bcd37","228.77849233","No"
"0x2392bacd33a2eb8094fdd8c2266cb0ca84c12d28","1998.7","No"
"0x2394866809ac9a11130e165c38857aeef6708468","5.16145358","No"
"0x2394f0aa64a66457146cfa5ab57a2a9bc91bd397","249.21456275","No"
"0x2395c4982630e2569b31abb55c7feae7c4ef66e1","248.7","No"
"0x2396b2ce029afc1884f88703b9b7d40a7c9750ba","5","No"
"0x2398a584848ed35f74c7ee0bfb19e01902a12472","8.242E-05","No"
"0x2399104b3918693200d211dfd6cb0a4f69b90122","41.9493420797204","No"
"0x239996738984eb659fabbc92405d8c0c380ae94b","142.06","No"
"0x239aae721dd385abef41e6bd81704e4534dc8773","13681.4655393836","No"
"0x239f084005884d382462528232383609a6d47c2b","3.71194866E-09","No"
"0x239f59c88c70133831506b98e4733ab9516ace3a","46.40360866","No"
"0x23a06123ce1a7b0f3e3a6cded07bc299e937b832","137.70677114","No"
"0x23a0ac4ee8cd17c102abb6d4c3e9af504cac60a9","16.69848931","No"
"0x23a45f4db03c1adf5c924d9c08512e9296f41d4d","38.21928352","No"
"0x23a7b6cb245c47e15eab218e3874c547c183fd37","26.5513834331786","No"
"0x23b18b15e978a594b998d21c348ec4c917d9bc15","443.3612391","No"
"0x23b3a47733fe4929425a56f29342246d6cf17fd5","456.91251184","No"
"0x23bc41a27ae4f96695f487361e8b2f75c1d4cd03","19.6533108","No"
"0x23be8babc65a1c1d3a320cc90a7dff1f48e37153","163.64605158","No"
"0x23bf194b418b1f02c1a80a414393676069ba3196","90.346364602322","No"
"0x23c07eaabd1beea5e2586d7d9063a561f5060f2e","123","No"
"0x23c1c82902a5843e52f66d2b650184e2b623cb18","0.0604405487230232","No"
"0x23c23af96c691054f5ffcc3f473edbc89500dcfa","79.4695932","No"
"0x23c2ad9a480f394749c42b634d46f9e1973bd5aa","100.37613114","No"
"0x23c2f2bd5205eb6c0135b7b55023a5b882686265","0.0009","No"
"0x23c49e2adc26935e4fdb05d33df1077cd9c53689","32.13102085","No"
"0x23c73e9d92a0c09f9cbaf8374f60fe249cc9b917","0.63010391","No"
"0x23c8431cad6738af74c1b2031ad930d1bb48daa6","600.8459829","No"
"0x23c8c1064d0f047822c0880fbba20f3f9648983e","9.3","No"
"0x23c98b17743ef687cbab84cef9eca52d4934455a","0.000456048794787896","No"
"0x23cd98393b17aeed22e46376084d455933b8563b","23.4734511812864","No"
"0x23cf12866a78385553f851e294d3e4b059df06ca","800.82167183","No"
"0x23cfb98c245e98ffc96055d3ca325eb8aedfde9d","205.47510306","No"
"0x23d4616a5568d289b981eeb8172df82f832e0d55","98.7","No"
"0x23d47b59f7405ebf445c41404715199e461cea2f","0.43674297","No"
"0x23d7674b2cd7bc7033e055d353e7dee1e710653f","1.5653827","No"
"0x23d9a70b1519494202e2b3e8a623bb55025f8722","10.8046348061322","No"
"0x23ddf6d247daaa192505811bd21661c8eb46b21c","9904.10338744222","No"
"0x23de1dcef39116b47c5603330d990ec82b6ff139","0.000289205386290919","No"
"0x23e1a24431cccb298bfae8504686742a10e69871","0.208","No"
"0x23e943c47ba96ce364e7301c4a1bfbfbae4377e9","439.23424329","No"
"0x23ebb91c8fe1db614f04387a2b1372455198b90f","0.376395","No"
"0x23ee1a1c83c2fff130448c9b22e5adc081a64eb9","9.037E-05","No"
"0x23ef16f9de04d0ccbf25ae4a019b5e0f13fbaa56","14.22642857","No"
"0x23f2564187dbdce7defd15f54deffdd56de364ff","34.28869743","No"
"0x23f300768ac62bd770675b6ac2c4d9e0771907c7","346.55396206","No"
"0x23f377256ddb60c5c8094152902b97aa2ce6128d","581.79278022","No"
"0x23f7ea3e613f58d87298eb30e29e68919f00a349","24","No"
"0x23f972534bf108f3abf67e3338e0b67553765f8b","120.46058692","No"
"0x23f9bcc4b6e0d6a7850cb1bf2fbeeb887eab1993","73.81397587","No"
"0x23fb7a9dd027f1f102c8b03d64a4224fa5949fe5","12.23749431","No"
"0x23fbcdd003917556b83b087fd34ebc9f259259c3","6.0416E-14","No"
"0x2406a9333378e30b9581b8356bb81b4f9bdff005","0.000772564235240252","No"
"0x2409e41d68cd87a0e2093d835fc8347fa7759aed","75.0086853181333","No"
"0x240b21785cb83b063402e412d756d4c4c1fb28a1","14.77295453","No"
"0x240db0c599d2e77168166d0a9a315b0c908a955e","972.02409536","No"
"0x241051c896439a3e4d1e170c988b6f010a91e9fe","62.63592822","No"
"0x24122ec185b3309563bcfd2e0c219039ed43808a","25","No"
"0x241290613d454e410964d445d6f79c59c37385b8","1.024E-15","No"
"0x2412a1d8f5033ab50bfa7414bd48ba9d50210d91","376.70418619","No"
"0x2415d9ecce517dddb80f89246e6d142667925b02","288.04","No"
"0x24165810ee9b620e19cfd5d9ef5d5c00bb75affa","3.8321365","No"
"0x2417ec95a134259ddc91ebbb1fbbfbb85608d866","19.16723221","No"
"0x241800a44b244bf97719004d7eb0daf81390a863","10","No"
"0x24181b875e7112bf8dcbceee68da1e58d5615517","601.71974945","No"
"0x2418a18283cf3b377c506db1f1ecc0d275fb02d0","547.4","No"
"0x2423d7be8281dd6eb90b7b95b75975958a9123cc","53.12567422","No"
"0x242b235cef7318a6245e39e3eec38c1a56afa097","148.95","No"
"0x242c0fd0163a9fae8d86e21a77ba1a0da0e1417f","61.02448617","No"
"0x242f6fbe5121c7c71fdc6e789630c8accf42ed12","4","No"
"0x243070cd29de43e92c21eaccc6883158ff90e8b6","159.577","No"
"0x24307ffae1e3a95c2e716502894d32dac1f2e9d5","1001.11412114049","No"
"0x2432be7cf55c9422f65aea2abcf0915b6dd48931","85","No"
"0x243494049bc4f14271c76a35f62c86568190bf17","1.689E-05","No"
"0x2434958ae1c532cf2496e47005834ede42756448","459.14305009","No"
"0x24399ee05841e064c06b835314e383849c13853c","8.35124745","No"
"0x2439e834b905b3e65d10064594f741e7bd6a67ac","1684.4581439","No"
"0x243ee562cdcd611c80e24287136807a0c7072ca1","9.999942656E-09","No"
"0x243f3e9732aa0307a5e0157b9f5a615c116949db","101","No"
"0x244425b160c691bda1f08ba6f340c37e6137785d","205.246027","No"
"0x24444ac4ecdf8039cbef217cdc873e271f1192fb","7.70892526","No"
"0x244512849f0983807596980b3930cff9af2c832d","120.66594051","No"
"0x24471fa15c79b8f1a653d42c5b70e162f851bab5","9.999998976E-09","No"
"0x24473f6d5433aa29808f53417048f794852d4bd9","4","No"
"0x24499755431707433c1c99d2367d2e1fec47cf22","10","No"
"0x244c12a49952d5225abb9935d8ce100ebf04815b","0.00456517","No"
"0x244d36f064a16127b84f4e81e7fa4ee23d69c09a","3.056475884E-09","No"
"0x244fb5c622c2bd9b6356fa9bb1ec6272c12c293b","6.3895602","No"
"0x24528dec4d396f4932403be026ce50bf0e95e6f6","50.11213342","No"
"0x2453ef94e60edaa3c643c445828369e8ee8a4d39","3.348E-05","No"
"0x24552020e4fb8e2e95d42ee9a710ff59cfe8cee3","1","No"
"0x2455d85651868bfb43b1b94c5b6658e4bb2d6fe2","313","No"
"0x24584f259c0833d9c808c9104b2b25782d0ff1c9","5.73673224","No"
"0x245d9cdbe51889d86433704897e1d3bd853024b6","0.65","No"
"0x2461b749c4ce6d32f0246beed09dc43124b397e1","116.18706157","No"
"0x2462a7fe94a65c6b8d411b37f73b7c1e3cc3f780","0.21812344","No"
"0x24634cb147e1f1c03fb33258c35358034beb091f","49.2769","No"
"0x2463a207c9deaa0cec775a57941d09d798ca59a1","70.29715546","No"
"0x2464dd0b5c5d41640607de883c3f68056e0c7425","5","No"
"0x246526c29cdb84970f9d79c03a21fad57695a9a5","11","No"
"0x24655e9b662887366f8fb9a0be07df19cdcf856f","0.00050002","No"
"0x246a0810f2c18a68a979d07d28cda04fd95596de","1E-18","No"
"0x246a0c3bea840d2d39b928d4e568071b24a13d91","651.530313312499","No"
"0x246b58b2fd073aa0b7e1d8260890b8f015f63a43","4.65","No"
"0x246c096183fe13b64055b30ab4068decc0fc2af9","0.20558648","No"
"0x2471940e91743caa78ce6f3e82b1a6af81daf7ff","19.93845395","No"
"0x2472e2101e8ab3908c2f3e167e0c0a1a0f5cb45a","0.00719156","No"
"0x2476ba3e038266136b0afb043ea38ff76485d4f3","95.35833163","No"
"0x24775c76b9ba4f1135b9a20d97e8f54e6e0e3807","3610.17778896","No"
"0x2478fc44f6e55d8fe2029d25bdec6d570af011de","13.2248263945037","No"
"0x247a264e6a13e64940e013776701e71ccb0bdddb","137.49088155","No"
"0x247b28915dcfc1db4cc272a7658814b3f673b116","5.57484864","No"
"0x247f673966975b644ae16b9e9d868611b092ff97","229.4510799","No"
"0x247fb6dedfbd1cf2fd64ad6dcb35e081cb893b77","98.44824213","No"
"0x2484b4d7263e1e87084f21c87aa1b1f556d98086","1","No"
"0x2489d60040a4c532f81757c7fb6e26b5344041c8","8.4586696E-09","No"
"0x2489e0c41772511ab6989c5279ed04b1dcfec399","350","No"
"0x248a286b672a0041a1c4ccd3af8aaa65ad2dfce9","1507.95162779","No"
"0x248b55a55e5421b9725ae8a50af84adbcf20d19c","1000","No"
"0x248c224fc1cbf60ac2b68162d028cc1cf9168de4","200","No"
"0x2490ddccb845ced701c8d948ffe92cebdb80ffb1","199.67339931","No"
"0x24923d57aea45648762c5fd1a9fba42a732e5483","1.0874922438187","No"
"0x2492a8400813764952c89a88232f1221858d9c10","6.193E-05","No"
"0x2494d848db8ef144e2fd588340f33309fa37d3b1","7.214634632E-09","No"
"0x24974231db28cd50937ea0ab4bebde96d40b9e3f","3.51859937","No"
"0x24984eeeff89121e39436a4a135ba7b199f6b784","9.945967361E-09","No"
"0x24996be76cc78f7bed1efa4c339d1ba4e711e4db","9.999992832E-09","No"
"0x24a4f771bd351f3ea1cea48d6b85ee25940cf22a","0.03937008","No"
"0x24a5066598651345cb38d9ceb3071344066b73ea","0.256309514482483","No"
"0x24a639478d275485cbbfcf7e895574430c5c7489","109.68669533","No"
"0x24aac9d4585f7784983e67a1ed49d89bcb55c146","50.49790446","No"
"0x24add94929cc07e905b795dc777022cb0b7a313b","1636.30694854","No"
"0x24ae30db5def1f14837075b46e55901f0a27e820","1.24467416","No"
"0x24aee82eb92cda16efdadef765ad85f9442fbd44","14.61","No"
"0x24af591e5c570fff8260181e94aa2bc907966056","9.43921476","No"
"0x24afa48ad796063bc345c035d436afc8d2c3c7c2","113.594455791734","No"
"0x24b678a5dbec921e05a2edf77c734d882ad52f71","270.23407436","No"
"0x24b9dcf03c7ed0b3c529c7320a7cd1386775f130","5.67406652","No"
"0x24bbe2b0ede707e0e90edea9acb6823ce695eabe","7.187151E-10","No"
"0x24c497313efbda06aa3c829504f00a9abe75ac89","1E-18","No"
"0x24c49e47f6f26f8c0f1737a3e62b08ecb60f88af","1.68175993","No"
"0x24c4ee1d9dc2beac9cf680a492d556c73bf5b621","13.64831406","No"
"0x24c6a0c2838065f516e508dcfc6510c1c694caf8","1E-18","No"
"0x24cd4bb4fdd99d05ec8e1810a6d392f9d734341f","98.75","No"
"0x24cd74a0ccd9f6cc3ed8452c0a97544934f5c3ef","7.5","No"
"0x24ce594f0f6aa598d500c8105f0d9ee1d74867ee","50.05264423","No"
"0x24cecb8e94eea25e2f3a2d1f4897f1ea62bef9ac","5.96973204E-10","No"
"0x24cf2eede68a7396a97cf20ac40090095f0fc7e8","5.58028428","No"
"0x24d00cb657fd7ff3033291332d21c48f2a4fb5ac","6.85E-16","No"
"0x24d120f6b188e893d8f838594f7d7b60583be488","175.720536841898","No"
"0x24d27cbe7697ae3bc4e9c45f1c50cfd8eb02d242","44.7597","No"
"0x24d66676a04363cdf4575bda9ee604d7c120167b","2.4461456402521","No"
"0x24d67b252648043a3b15b1e915bc8127d2a20054","50.00022927","No"
"0x24d6e504aee7f6613d3912a9f96438eb7e6c8d17","200","No"
"0x24d87557d204b5d060cadd81e206428cdb867bc1","50.58202814","No"
"0x24d88d5feac94647ccd766edd61d40e71adedc9e","44.3612848","No"
"0x24db1df09da1498d096b498386029661085f66eb","1637.64298776","No"
"0x24dce243a67bf425bd18b62ddf67600d49f42540","0.35596958","No"
"0x24dd7159c188b399dba59ecc65196f9cc1476cce","452.80056222","No"
"0x24e094d4636aa2121f2202709be8ec5931ca8850","18.20191139","No"
"0x24e2863c3f914d3f279afac539e4d2f3f30d569a","225.87584163","No"
"0x24f0c5678093949b609a0400c1802b6ef8f9de9c","45","No"
"0x24f1ef8fcef2a42a47ba8be87fe35757eda4923c","39.81640241","No"
"0x24f2112a3fe2bc186ffc7abbaba34bb49d7b199e","50","No"
"0x24fb3b902f6c3ba4e55db4986ca7590115c6f9e0","20.09612657","No"
"0x24fc70da9ababe9ffafe328d2bb123286990dbe8","42.27358733","No"
"0x2500f16e9ae08d33409157b309070287144d8ce6","189.09522054","No"
"0x2501f70f9aec13e7cdbc478a4307d774a9f8a8c5","0.95191666","No"
"0x2504feb9faf9440bf9e39ff00035579a863e355f","1720","No"
"0x25079943bb4c26ed1b1f142ebd0fd15447a3d3f3","0.09","No"
"0x250af1d212e8e01fa9860f4bf1f1c68c556e877a","8.16065276","No"
"0x250b99dcbdef1ce9fc66c13eef4272076f480791","3485.94855639","No"
"0x250d1acce9eb243ba0433716ac76d6d36ed2eb6d","27.54920324","No"
"0x250e3c5331f83afa976e4bfa29c03c5f9762cd2c","44.7","No"
"0x2513d5089269105e88a0e25e0e3325f2e7092e4a","2.97682823","No"
"0x25144696361978b5f63d08b0f0061e871d64c89a","0.00226310598853407","No"
"0x25169c491358ca043fe655407564f4cd0c81981f","0.79881211","No"
"0x251ae69b0e63482a7650a911c825c8a030d4e26b","8.92035282","No"
"0x251cdcb7cf39393cc15ca5a693a7d67708eecf06","68","No"
"0x251ece7df6ab7e6d73afbcea11d77da427fc39ef","130","No"
"0x252aad6dc20f5909d0588bd87f5db8e816eae9ee","22.2709934","No"
"0x252b83b0b11f025d6a2a641a64f93e418e78c58c","6.41609865","No"
"0x252bba2ac0d0c71297165838a654a96af11a3bdc","13.973457","No"
"0x252bc4881fed01761867e277d2dbd38d9def89d2","867.67842949","No"
"0x252c8bbef63101ebca22c27951175c6b33c86b07","68.1394067406515","No"
"0x2536b42eb94d4b6998104003e926ce0e9f73848b","421.607604513292","No"
"0x2537ab73d5db4b98d4d87fb2ca32b01b7a9a61dc","49.65","No"
"0x2537b75dd21aeaaf30664ebd9082337eb2a41b11","5","No"
"0x253a1a12f83e2494d024ada42f4488eb2117a3dc","0.05","No"
"0x253ac2588ae48eccfd6603c51eb99d42f90efcea","2.09357372","No"
"0x253d03c3c2af951ab112aeb905cea7317309a4a9","0.06529786","No"
"0x253d456b3b3c8f9e44cdf4c74f3dd948761f1e02","28.7339371053341","No"
"0x253e75a5777404a6b3b14eb0a3f8c60f81716493","4.601E-05","No"
"0x25422996fad023a1d450845f377f5d0a8ce1ad39","118.34346914","No"
"0x254749c2e55051d7e13793d0f9be66006113c344","162.38756396","No"
"0x2547845a03c1ee4de8b6ef428e8ac40f6455d6fa","20","No"
"0x25480b9444a16ae42e29c849c63a071cfef22653","1.45858152","No"
"0x254a308dfd5197d6812490d6ff66957cc039936b","0.630244","No"
"0x254b4d716ca815a7d9e2578f76d59f2d81555820","88.92675489","No"
"0x254d21fabe9c0aba4c9487bfe7414913b39b1585","9.91605377","No"
"0x2550940a3753cf227daf6640166c10f952e0e9b9","1","No"
"0x2552b2342c33f5f24bc036aa0efdaf9f0d38ce2a","17.18616213","No"
"0x2552fc337eebb312b15ca4756f8bac1ae04c8216","36.53300177","No"
"0x2557a24fb204b450e6ccdb588b16aafc8433b3f8","40.18075139","No"
"0x255c9cea70792df8583ec50c14d81f06ad53b63b","0.01","No"
"0x255ec408190d19f2fbd95f1ff70f88b311072e5b","92.7","No"
"0x25619749e040dec6a6832d60d228f867dd77c35d","10.001","No"
"0x2561fd0f1651a6828bafbd41847957fe9b0e0370","207.52861641","No"
"0x25626bbdb45e0a4d673e620875645e3f8f2a2152","1E-18","No"
"0x25650627536985428b75c4e26b02568cef5d5ee8","158.25104456","No"
"0x2565bf902a77f2ce5b6a4860e4afa791e4c31713","252.26625134","No"
"0x2565edac47e86ef26bc3ae7052bf2955c5ebe9a5","31.84103471","No"
"0x2565f7355ec6951a6fb397d74a7fef3e24882ccf","6.98697465712E-06","No"
"0x2567a8ce7f350fb950c9bd4e062f70850094254c","379.50050766","No"
"0x256a2014af52c384fe63a8a4a00fb0d10396892b","90.32053405","No"
"0x256b8cad0b74d82ed7472156be834d3c8b34fa2f","0.29436866","No"
"0x256f403f50be8dc9d0a929b65f09205bdc8a2024","5.95862237140117","No"
"0x2573a88e7016ec086fa33ca6200f365bc443e43a","0.31276087","No"
"0x2582fd1162334dfbea4ee708350bf836f837dbee","163.05341839","No"
"0x25841f9c3d1f60b3be25a38de118b7bbbb9ea1e7","1500","No"
"0x258420ebd16078b840892eef81cf74a02baf8cfd","100","No"
"0x25875ffc03f548bbd6e3d1b0166e89a55a422fd7","22.25327587","No"
"0x2589b11029bd58ca8d917e2ba9f062dec946b463","0.00999713","No"
"0x2592a20db4c16c89b08e301792953911c4751d7f","0.0013","No"
"0x259311a9f4b6e0d0076ba6ded18a2220bd95fd2c","46.473","No"
"0x259374411181c30274c30dba4b1908f2a57a114d","25.325","No"
"0x2596e7b3aafcb3edc264a982e9bf1dbb335f57f0","0.00556589","No"
"0x2598355014b4ed6ecfe3f122cc19ce96557e1c06","650.616576607031","No"
"0x259a441bff9f67bb9b56397dfb1ed2c621626591","9.65","No"
"0x259a5909af27f43e9dfabfe9eca08bfd6d2c828d","7.0720352555771","No"
"0x259c71e40cf389859705b6307e18a7dc4033332d","157.40558715","No"
"0x25a4c8fa660e8a33a99e363fd06f0cf96a0ebfa5","303.35","No"
"0x25af8a1c003dbff0482a930304844c4685376a4b","217.47585302","No"
"0x25b28f3525d7487d443de97ae47f08e1d17a70e0","4.2568561","No"
"0x25b5974d7641e7a4bf6414994afd894866d030cc","9.417989418E-09","No"
"0x25bb99df5230181eba907bfc22aaf63d075a187d","215.66420614","No"
"0x25bd8b3a9580adbed962c22f0e6709712bee992d","30.41423179","No"
"0x25bf0e969080d995f6eb6a80d9f35c556caba59e","2.61979093","No"
"0x25c05d95a0089e3a31c703750a3474eabd8f69c4","32.1297881150808","No"
"0x25c6b96b53794072b880ed96d62d642397d714f9","5.46632504","No"
"0x25c921593a1508b22fc5104f771b27782651eeb8","36","No"
"0x25cb8b8615e4a25878a2fe6393a0753c7aa39174","0.08661824","No"
"0x25cbe174af2026cf11f7acef959150d52e007768","43.02827763","No"
"0x25d65082109c9cd48157a07e1eda05949937b938","1.32185016328255","No"
"0x25d9f3e8bc98622ed34d78eb197c4caaf84d502d","100","No"
"0x25da2bf12656234532560311eb75429d0ace862a","121.7067212","No"
"0x25da76c9312e1b6376a2135a3a030a9f8bf573b9","6.74933466","No"
"0x25dc21616bfd1e90427cce83a81e0a3cb6fd143e","349.3","No"
"0x25ddb20ec2e1906cbe5eb364b6ce6f23b7a6112b","116.67513966","No"
"0x25de661f2dc7ca888b189f22450fdf9401697d50","1.95917674","No"
"0x25e0df422e2af8a50a4e877e5306e76cff9e74c9","136.733652162936","No"
"0x25e269b87de124cde9d10a5aed9ba78fed3360d7","4.971751412E-09","No"
"0x25eaba9223d1e8ecdbe7c62b0157d7c92a092f3a","6.38069607","No"
"0x25eb5d7e9d81744f32ca7cce1b32168854dd03fb","2E-08","No"
"0x25f375b1453431923bba8f7483075fda00da0d50","0.29","No"
"0x25f4164017a55a544e8b9ae1e665e4e04eabee61","4.096E-15","No"
"0x25f48d167efc3757e4b89bfa485c6f826aaf7fc4","3","No"
"0x25f52f741fbe5df10d76f33b7c3ec7e87a57b435","9.18151812","No"
"0x25f66d650a02bbc6adf7926e32eb9136d1a1b935","153.733253","No"
"0x25fa160c46f0aee73da12f2fb1829465f3c48db5","3","No"
"0x25fe6cfe65800b9a8df7a474757c6c9deda7d0bc","6079.37206985","No"
"0x2604f5627c6c0bc76c24430f8b430781e2931a9d","119.65","No"
"0x2606c61c9c9754feaf772ed9c50209035b9294d8","400.58088834","No"
"0x260a1ceb855bb86f7052f907345b4679e67d32b0","5.3623285","No"
"0x260ad64978613a390493a9f172aeac008ff130c2","1.374214523E-09","No"
"0x260c42434d16e32a7bbd628c3b1f62fe32ae0f11","8.42738747","No"
"0x26153ca3a54b0c54aeeeff9f2de50262af620118","888.3914814","No"
"0x26169b2f73da62eac3c112571ec4a4a381ee542a","6.9870000000512E-05","No"
"0x26190b4f273f56da7ac1824f3eb7970e9f706cb1","0.915","No"
"0x261de76471dc3457af7c5a923722b30edcaad025","852.95","No"
"0x2624d6542f3e69419c6503437aeb0f43728fc6d1","6741.15485124","No"
"0x2626ea062ca30a9c470f024fb81db2934b0d5442","60.7","No"
"0x26273e65aab399b7a2f5bd081f4569515effd050","0.41648410595487","No"
"0x262a47452e36f38eb445ef373a77e7c699db6ce3","69","No"
"0x262b01a9cf74ab05e678a8db12a16731d764eaf9","1088.61406408491","No"
"0x262c1c09d986c9666a88d08e784bb6c0924e72b1","7.19152053","No"
"0x262cd7966376f2217d51a22bf7e518827c0edc8b","55","No"
"0x262d2df7334f888010127a065bb2d5bf0acc8c40","106.75589119","No"
"0x2634f47236b4dfa46fbee46a8d4cd23263e7ded8","0.3639856","No"
"0x2638774ee04de03a9159f4f60d203a16995e5a26","0.05151997","No"
"0x26390050ac0a19a0aba937523fec35aa1c66f0ba","34.54118657","No"
"0x263926743c296ef90d7ce066d5aa1de72f395d93","300","No"
"0x2639cdd190faf2651f8298973e77cd053b886e72","18.73334881","No"
"0x263b1b33c0c15fbfef3fccf5fa94ff387a6d064a","370.33489643","No"
"0x263cb414a3e736bbcda06bb27319f9c327772a65","20","No"
"0x263ced388ba0ea5b6e1a82d58cb13f8031fa03e5","9.999997952E-09","No"
"0x263d1c074e6c51f62a1b005c3de306d68b3dc13a","200","No"
"0x263e2d2923db002349abb1e4ec76b88d4ff0d9de","14.445207208049","No"
"0x263e4d4f97fbea53d2de1c41cb628384d0af9c1c","32.2299418","No"
"0x263f816eba8578d5f14b687a7fc8b11282cfbd8b","4.21333205","No"
"0x2641a7d3fcb2a10b1d36d9bb4f5a15f0e542f5b6","1.136102","No"
"0x2644db16e9e027f4db6ab108b2c95873295dd5c4","0.35802579","No"
"0x26452601033eeb4cfc1f2f795daf1ec4b7566f81","116.28092103","No"
"0x2645aa192f07a48023b6cc8e0d94f64d222481ef","9.31140254","No"
"0x2645e8fde42d43e703b52dd6590374fee8e41ed8","99.3","No"
"0x264706382a3d0aed09d8c60519c8041566c42429","40","No"
"0x264886fdaf1a6ae78512c222e53a13c5ed8fecfe","501.98","No"
"0x2652cc4f8d3a41d1ebd03f3544c7c04a338c1a61","104.918751506044","No"
"0x265f67801d10bdb34162604049b31da3ffc6968e","0.0001","No"
"0x265fd72b3f04685d8dd9b0a05c44825b43b49a86","149.65","No"
"0x2660797ea0183da954392040ecaf766e8d7fe3d1","300.5861707","No"
"0x26618d18d9758a28386bad6a0515f0d47ebdcb4a","5.588314685703E-06","No"
"0x26619c675ddc24816f22e92661f03c10159084c4","100","No"
"0x2661a1c2c38b42e593397c27dd1a781d8af408f1","15.78278356656","No"
"0x2661cb3f8d9d729ca5d84ad07c4275492c682bee","31.64541469","No"
"0x26639b895f27eee96a108c60319f788f8a5e7dc9","0.367292225201072","No"
"0x266654aefc0e9fc53d046633dbe0d98afb1abfac","10.79174206","No"
"0x266809ab56d49cfb846bf0099d1b150ee8f49f06","0.76006376","No"
"0x266a097f282107e50010c5ad98e875353be6c1d5","0.00069508","No"
"0x266b7d78d862e5449cb6b4f361222e52773d9579","140.64","No"
"0x266dc38352c62768c5040322036fac04fc9a58cb","40.87369464","No"
"0x266ec9a033dd17e981e548d1f3444709b77ed8f7","4.23186675","No"
"0x266eedc01de28c0138ec55c1920f3607de88adf0","5.6809675591606E-05","No"
